%!I(MISSING)D	X	Y	Z	SNR
687	426.719228	-108.198457	1.100000	-100.00
688	393.432979	182.140498	1.100000	-100.00
689	735.474364	-168.882900	1.100000	-100.00
690	406.331888	62.617386	1.100000	-100.00
691	643.331312	296.917807	1.100000	-100.00
692	559.475140	-75.674198	1.100000	-100.00
693	459.793680	-258.383844	1.100000	-100.00
694	414.740974	47.298858	1.100000	-100.00
695	486.284322	-150.155297	1.100000	-100.00
696	460.739898	-209.143832	1.100000	-100.00
697	659.337060	308.908616	1.100000	-100.00
698	868.343567	25.679298	1.100000	-100.00
699	629.435462	-41.652002	1.100000	-100.00
700	509.946003	108.553328	1.100000	-100.00
701	489.902722	113.955798	1.100000	-100.00
702	762.447158	-27.019078	1.100000	-100.00
703	613.187518	47.435251	1.100000	-100.00
704	622.773221	19.673071	1.100000	-100.00
705	464.379829	-211.018299	1.100000	-100.00
706	366.481059	186.105083	1.100000	-100.00
707	620.304324	-293.832081	1.100000	-100.00
708	557.822578	259.525246	1.100000	-100.00
709	683.806801	-20.436845	1.100000	-100.00
710	896.427509	-170.815768	1.100000	-100.00
711	640.923241	268.304559	1.100000	-100.00
712	825.677361	-150.381400	1.100000	-100.00
713	520.122373	293.215933	1.100000	-100.00
714	362.145220	47.958946	1.100000	-100.00
715	616.352385	-64.889079	1.100000	-100.00
716	686.582637	291.059980	1.100000	-100.00
717	801.665340	222.339162	1.100000	-100.00
718	491.614808	144.474974	1.100000	-100.00
719	658.661159	-45.672408	1.100000	-100.00
720	829.040201	83.747627	1.100000	-100.00
721	773.927084	-208.573134	1.100000	-100.00
722	508.671773	-280.710503	1.100000	-100.00
723	649.700319	-101.455470	1.100000	-100.00
724	768.332608	-61.691195	1.100000	-100.00
725	361.757342	-40.778244	1.100000	-100.00
726	322.471201	-121.708926	1.100000	-100.00
727	475.123995	10.997222	1.100000	-100.00
728	641.542900	-47.773615	1.100000	-100.00
729	504.505953	-63.357968	1.100000	-100.00
730	760.943957	-97.496945	1.100000	-100.00
731	354.540517	79.286620	1.100000	-100.00
732	314.282273	-53.513531	1.100000	-100.00
733	504.083043	266.397570	1.100000	-100.00
734	775.352381	131.874681	1.100000	-100.00
735	600.463604	-231.306469	1.100000	-100.00
736	560.258948	-214.917818	1.100000	-100.00
737	416.565478	0.326842	1.100000	-100.00
738	603.667893	-303.069117	1.100000	-100.00
739	800.224205	-223.778419	1.100000	-100.00
740	807.636298	-155.045214	1.100000	-100.00
741	561.450554	-53.308845	1.100000	-100.00
742	414.970143	-109.920512	1.100000	-100.00
743	477.823123	226.494033	1.100000	-100.00
744	804.153559	57.675689	1.100000	-100.00
745	679.695413	107.469526	1.100000	-100.00
746	795.402818	-209.157342	1.100000	-100.00
747	489.675975	-154.066629	1.100000	-100.00
748	537.221567	-99.072262	1.100000	-100.00
749	705.404096	251.262672	1.100000	-100.00
750	678.379784	46.105689	1.100000	-100.00
751	440.158217	11.664260	1.100000	-100.00
752	535.314700	83.549068	1.100000	-100.00
753	605.328773	-39.969413	1.100000	-100.00
754	705.218809	100.185187	1.100000	-100.00
755	473.631951	111.753257	1.100000	-100.00
756	511.959189	-131.034143	1.100000	-100.00
757	868.635702	-35.078129	1.100000	-100.00
758	368.784183	29.103258	1.100000	-100.00
759	795.034933	135.315137	1.100000	-100.00
760	776.476759	11.580888	1.100000	-100.00
761	635.498211	-222.477604	1.100000	-100.00
762	890.749224	-151.878661	1.100000	-100.00
763	568.498433	-41.923063	1.100000	-100.00
764	522.768647	33.556637	1.100000	-100.00
765	788.762117	-129.397279	1.100000	-100.00
766	763.593395	-49.646629	1.100000	-100.00
767	383.329195	-171.965333	1.100000	-100.00
768	703.387181	188.315945	1.100000	-100.00
769	775.129254	37.532985	1.100000	-100.00
770	884.673115	-165.945025	1.100000	-100.00
771	408.148203	115.136743	1.100000	-100.00
772	394.755321	62.188408	1.100000	-100.00
773	444.352987	56.096075	1.100000	-100.00
774	656.358491	-279.495779	1.100000	-100.00
775	833.332427	55.952698	1.100000	-100.00
776	546.707274	-103.147987	1.100000	-100.00
777	538.620984	-162.177572	1.100000	-100.00
778	387.650595	126.943159	1.100000	-100.00
779	554.541573	-14.934462	1.100000	-100.00
780	788.770260	-96.548597	1.100000	-100.00
781	411.995860	-133.935900	1.100000	-100.00
782	627.321331	147.913804	1.100000	-100.00
783	335.985424	167.681330	1.100000	-100.00
784	533.098500	-56.198869	1.100000	-100.00
785	461.396869	-79.332799	1.100000	-100.00
786	525.206400	-127.413044	1.100000	-100.00
787	344.163961	148.816783	1.100000	-100.00
788	845.711363	102.354755	1.100000	-100.00
789	615.841584	192.214480	1.100000	-100.00
790	320.793103	29.880161	1.100000	-100.00
791	650.594576	120.660481	1.100000	-100.00
792	473.157937	-166.004373	1.100000	-100.00
793	589.707191	-193.459101	1.100000	-100.00
794	654.815597	294.336512	1.100000	-100.00
795	879.613434	-36.941078	1.100000	-100.00
796	372.059955	109.482739	1.100000	-100.00
797	771.288256	-156.418828	1.100000	-100.00
798	859.341207	12.662128	1.100000	-100.00
799	632.599771	25.781362	1.100000	-100.00
800	665.466988	-113.958654	1.100000	-100.00
801	594.130324	208.627769	1.100000	-100.00
802	470.904282	-26.256046	1.100000	-100.00
803	549.629453	-221.537858	1.100000	-100.00
804	577.969149	-27.773635	1.100000	-100.00
805	450.746688	-222.907750	1.100000	-100.00
806	694.381585	-251.145197	1.100000	-100.00
807	532.907337	-273.084265	1.100000	-100.00
808	671.090597	114.394211	1.100000	-100.00
809	775.053811	82.089276	1.100000	-100.00
810	386.024472	72.097855	1.100000	-100.00
811	706.756890	-179.652228	1.100000	-100.00
812	491.728824	24.738321	1.100000	-100.00
813	624.404867	156.438776	1.100000	-100.00
814	580.856229	-242.873210	1.100000	-100.00
815	881.545081	104.238188	1.100000	-100.00
816	626.683131	204.371847	1.100000	-100.00
817	600.336555	-339.991098	1.100000	-100.00
818	439.062140	41.648720	1.100000	-100.00
819	883.034431	-24.268426	1.100000	-100.00
820	886.917511	-177.822072	1.100000	-100.00
821	475.005587	47.541259	1.100000	-100.00
822	486.431609	183.772868	1.100000	-100.00
823	434.853625	-136.375855	1.100000	-100.00
824	480.196354	-1.645224	1.100000	-100.00
825	501.707536	-166.900405	1.100000	-100.00
826	503.223950	-94.152809	1.100000	-100.00
827	490.414884	-45.118807	1.100000	-100.00
828	720.667661	206.158816	1.100000	-100.00
829	553.592794	19.797657	1.100000	-100.00
830	321.396484	-104.574353	1.100000	-100.00
831	832.188376	169.609568	1.100000	-100.00
832	478.551641	-59.194578	1.100000	-100.00
833	882.375783	57.427583	1.100000	-100.00
834	583.341420	277.724190	1.100000	-100.00
835	404.108699	2.624473	1.100000	-100.00
836	730.320986	187.434563	1.100000	-100.00
837	898.147999	-29.551001	1.100000	-100.00
838	400.008255	-181.811385	1.100000	-100.00
839	410.423192	-24.396764	1.100000	-100.00
840	718.092767	248.730546	1.100000	-100.00
841	614.650096	97.195352	1.100000	-100.00
842	786.105907	-141.281538	1.100000	-100.00
843	642.800458	-182.491038	1.100000	-100.00
844	485.293255	-225.469617	1.100000	-100.00
845	707.539988	76.478644	1.100000	-100.00
846	418.156248	22.213149	1.100000	-100.00
847	313.971687	99.993939	1.100000	-100.00
848	547.694132	100.544411	1.100000	-100.00
849	846.223128	52.907826	1.100000	-100.00
850	461.989220	-177.402487	1.100000	-100.00
851	907.602702	-79.822922	1.100000	-100.00
852	412.661002	-189.993218	1.100000	-100.00
853	556.599635	154.785368	1.100000	-100.00
854	786.878591	-133.772384	1.100000	-100.00
855	481.377882	81.359456	1.100000	-100.00
856	764.173492	-112.922217	1.100000	-100.00
857	505.355834	12.627371	1.100000	-100.00
858	551.697754	264.759696	1.100000	-100.00
859	651.964175	-288.497519	1.100000	-100.00
860	619.950883	-242.041234	1.100000	-100.00
861	420.778357	99.949993	1.100000	-100.00
862	517.848455	94.877307	1.100000	-100.00
863	691.285614	-216.697341	1.100000	-100.00
864	534.234176	-22.293142	1.100000	-100.00
865	594.715163	241.043824	1.100000	-100.00
866	519.216677	231.437842	1.100000	-100.00
867	595.101028	-293.209320	1.100000	-100.00
868	394.845644	14.974064	1.100000	-100.00
869	343.706145	-185.190613	1.100000	-100.00
870	798.769234	63.473894	1.100000	-100.00
871	590.264518	-322.658442	1.100000	-100.00
872	570.237679	281.160203	1.100000	-100.00
873	609.695404	144.274112	1.100000	-100.00
874	353.124893	-107.442259	1.100000	-100.00
875	667.823467	-279.806662	1.100000	-100.00
876	634.565719	217.983464	1.100000	-100.00
877	369.360002	16.414621	1.100000	-100.00
878	740.644988	13.559761	1.100000	-100.00
879	469.497728	241.006993	1.100000	-100.00
880	889.984060	55.570687	1.100000	-100.00
881	735.890734	-231.260210	1.100000	-100.00
882	828.727605	-194.806806	1.100000	-100.00
883	326.620044	14.319240	1.100000	-100.00
884	421.357156	54.461593	1.100000	-100.00
885	675.361021	-156.755272	1.100000	-100.00
886	372.055252	-18.997932	1.100000	-100.00
887	696.124377	201.823047	1.100000	-100.00
888	625.015818	-28.199104	1.100000	-100.00
889	581.828628	-2.559435	1.100000	-100.00
890	670.522560	-54.912643	1.100000	-100.00
891	413.075980	81.340389	1.100000	-100.00
892	606.400328	-322.015012	1.100000	-100.00
893	474.972129	217.165088	1.100000	-100.00
894	875.956321	14.838414	1.100000	-100.00
895	476.071069	-167.727371	1.100000	-100.00
896	333.598908	179.781782	1.100000	-100.00
897	593.087683	61.216824	1.100000	-100.00
898	582.668346	-250.824581	1.100000	-100.00
899	559.195005	51.509814	1.100000	-100.00
900	473.082428	10.233294	1.100000	-100.00
901	538.675969	-187.122848	1.100000	-100.00
902	484.696713	-179.919544	1.100000	-100.00
903	501.104993	-98.488109	1.100000	-100.00
904	380.091285	-125.362512	1.100000	-100.00
905	751.022523	-81.590457	1.100000	-100.00
906	622.362647	-313.751872	1.100000	-100.00
907	362.933576	1.709832	1.100000	-100.00
908	421.004342	172.511394	1.100000	-100.00
909	333.323147	47.671667	1.100000	-100.00
910	582.313062	262.832331	1.100000	-100.00
911	737.052757	-116.325543	1.100000	-100.00
912	759.929258	198.701583	1.100000	-100.00
913	823.953693	-62.691001	1.100000	-100.00
914	308.820870	-84.408798	1.100000	-100.00
915	751.707459	70.494035	1.100000	-100.00
916	606.234766	-70.976242	1.100000	-100.00
917	624.712846	325.836193	1.100000	-100.00
918	595.362413	-195.834152	1.100000	-100.00
919	601.606547	-109.397746	1.100000	-100.00
920	776.905249	-12.792280	1.100000	-100.00
921	313.999330	110.951575	1.100000	-100.00
922	514.243435	115.922552	1.100000	-100.00
923	450.305672	-127.821381	1.100000	-100.00
924	598.735658	179.164717	1.100000	-100.00
925	483.282187	-58.144796	1.100000	-100.00
926	518.495402	-119.622973	1.100000	-100.00
927	629.885097	-285.536975	1.100000	-100.00
928	618.685721	-237.277392	1.100000	-100.00
929	422.243301	39.534471	1.100000	-100.00
930	640.669778	-122.007018	1.100000	-100.00
931	621.424723	-131.476627	1.100000	-100.00
932	469.610724	230.172398	1.100000	-100.00
933	664.787578	-33.547559	1.100000	-100.00
934	495.057407	224.480701	1.100000	-100.00
935	761.472039	175.221164	1.100000	-100.00
936	898.097978	171.333367	1.100000	-100.00
937	438.014673	59.372660	1.100000	-100.00
938	388.285442	9.961176	1.100000	-100.00
939	353.632822	108.500434	1.100000	-100.00
940	679.267035	-179.125588	1.100000	-100.00
941	542.855239	93.829846	1.100000	-100.00
942	303.854886	-82.674039	1.100000	-100.00
943	460.017833	238.648513	1.100000	-100.00
944	736.645805	95.336323	1.100000	-100.00
945	773.784687	180.782956	1.100000	-100.00
946	483.558050	36.074803	1.100000	-100.00
947	368.232888	130.914443	1.100000	-100.00
948	783.728136	172.867327	1.100000	-100.00
949	375.219888	-0.203589	1.100000	-100.00
950	355.289024	20.318922	1.100000	-100.00
951	837.882300	-86.525383	1.100000	-100.00
952	576.585575	52.650957	1.100000	-100.00
953	610.572395	281.962289	1.100000	-100.00
954	421.867329	-133.997493	1.100000	-100.00
955	621.496599	-109.989290	1.100000	-100.00
956	612.159322	221.392990	1.100000	-100.00
957	770.683028	-78.497425	1.100000	-100.00
958	588.142184	-41.294663	1.100000	-100.00
959	559.345816	277.657047	1.100000	-100.00
960	367.606253	-18.124314	1.100000	-100.00
961	701.943702	179.033833	1.100000	-100.00
962	779.754246	-180.662271	1.100000	-100.00
963	777.953478	-195.877366	1.100000	-100.00
964	599.147966	302.119536	1.100000	-100.00
965	392.955754	166.615048	1.100000	-100.00
966	650.606550	299.742007	1.100000	-100.00
967	586.368695	-87.819301	1.100000	-100.00
968	565.709156	-163.369015	1.100000	-100.00
969	442.167853	47.209166	1.100000	-100.00
970	321.013588	-29.643192	1.100000	-100.00
971	491.827459	119.338993	1.100000	-100.00
972	651.172172	43.922824	1.100000	-100.00
973	820.369807	167.691506	1.100000	-100.00
974	812.788345	24.911800	1.100000	-100.00
975	323.071657	-47.143690	1.100000	-100.00
976	531.082481	231.771337	1.100000	-100.00
977	786.039987	28.650385	1.100000	-100.00
978	663.306798	-170.377108	1.100000	-100.00
979	859.466540	190.304861	1.100000	-100.00
980	817.111045	-123.673122	1.100000	-100.00
981	564.815331	29.233850	1.100000	-100.00
982	403.680501	217.098464	1.100000	-100.00
983	674.863070	-141.879519	1.100000	-100.00
984	799.659251	-150.884613	1.100000	-100.00
985	326.304794	84.863610	1.100000	-100.00
986	441.138439	-117.896301	1.100000	-100.00
987	447.604614	-8.231747	1.100000	-100.00
988	312.113289	-157.010011	1.100000	-100.00
989	327.878938	63.191653	1.100000	-100.00
990	886.005641	-12.181507	1.100000	-100.00
991	444.127948	-251.541714	1.100000	-100.00
992	885.108386	12.303788	1.100000	-100.00
993	749.808498	217.614808	1.100000	-100.00
994	570.381435	-28.489711	1.100000	-100.00
995	371.765643	-78.264766	1.100000	-100.00
996	645.014965	-39.358519	1.100000	-100.00
997	678.351842	-34.168836	1.100000	-100.00
998	440.512782	136.437127	1.100000	-100.00
999	614.567659	115.576160	1.100000	-100.00
1000	518.316812	105.695347	1.100000	-100.00
1001	829.986728	-204.969812	1.100000	-100.00
1002	527.609912	144.184085	1.100000	-100.00
1003	699.882916	-225.460603	1.100000	-100.00
1004	414.795735	237.224729	1.100000	-100.00
1005	473.461488	139.276659	1.100000	-100.00
1006	552.153778	282.868822	1.100000	-100.00
1007	623.778343	-334.852704	1.100000	-100.00
1008	617.132166	-114.354031	1.100000	-100.00
1009	525.783201	197.587572	1.100000	-100.00
1010	513.831993	-129.117339	1.100000	-100.00
1011	348.674046	-151.372078	1.100000	-100.00
1012	498.108646	235.928921	1.100000	-100.00
1013	472.437532	92.488959	1.100000	-100.00
1014	495.471860	-109.403692	1.100000	-100.00
1015	390.387797	-47.232984	1.100000	-100.00
1016	826.271978	7.200434	1.100000	-100.00
1017	408.377601	76.575384	1.100000	-100.00
1018	769.865882	95.488281	1.100000	-100.00
1019	684.968209	-264.296772	1.100000	-100.00
1020	375.880163	125.588991	1.100000	-100.00
1021	736.894113	222.295809	1.100000	-100.00
1022	683.390437	120.561630	1.100000	-100.00
1023	732.684414	165.550743	1.100000	-100.00
1024	461.387853	221.462326	1.100000	-100.00
1025	718.219702	-219.202019	1.100000	-100.00
1026	406.397734	-29.551522	1.100000	-100.00
1027	861.759052	-81.489277	1.100000	-100.00
1028	351.961863	55.886241	1.100000	-100.00
1029	767.519747	203.747148	1.100000	-100.00
1030	548.569295	-24.491114	1.100000	-100.00
1031	399.655777	37.295385	1.100000	-100.00
1032	663.000354	218.788906	1.100000	-100.00
1033	631.395034	117.783613	1.100000	-100.00
1034	721.650262	147.851910	1.100000	-100.00
1035	611.948384	336.105600	1.100000	-100.00
1036	479.114583	-19.882740	1.100000	-100.00
1037	391.119593	56.984311	1.100000	-100.00
1038	658.470525	287.047968	1.100000	-100.00
1039	397.487276	-225.999379	1.100000	-100.00
1040	469.334756	67.201359	1.100000	-100.00
1041	802.070376	80.032037	1.100000	-100.00
1042	798.624951	43.086959	1.100000	-100.00
1043	479.244610	-125.441204	1.100000	-100.00
1044	727.116856	178.469335	1.100000	-100.00
1045	580.008192	-6.068046	1.100000	-100.00
1046	603.887894	-124.548738	1.100000	-100.00
1047	344.252965	-172.372695	1.100000	-100.00
1048	717.081124	-284.046181	1.100000	-100.00
1049	709.273819	-228.675542	1.100000	-100.00
1050	363.042137	38.561441	1.100000	-100.00
1051	667.885477	-6.604012	1.100000	-100.00
1052	624.846738	-95.294184	1.100000	-100.00
1053	545.951352	202.465673	1.100000	-100.00
1054	752.856007	-135.598429	1.100000	-100.00
1055	625.526444	-19.196330	1.100000	-100.00
1056	313.079166	-3.066560	1.100000	-100.00
1057	722.448057	-256.290770	1.100000	-100.00
1058	810.623487	-217.573943	1.100000	-100.00
1059	682.466535	136.285152	1.100000	-100.00
1060	468.175466	-229.433742	1.100000	-100.00
1061	420.834203	-74.802432	1.100000	-100.00
1062	493.875292	165.306221	1.100000	-100.00
1063	541.851998	649.292577	1.100000	-100.00
1064	355.730981	628.484162	1.100000	-100.00
1065	273.134602	240.376410	1.100000	-100.00
1066	489.590299	423.842798	1.100000	-100.00
1067	484.369632	581.702237	1.100000	-100.00
1068	480.405567	450.468230	1.100000	-100.00
1069	302.586536	729.953329	1.100000	-100.00
1070	256.030859	749.961973	1.100000	-100.00
1071	374.094875	699.737497	1.100000	-100.00
1072	493.679556	337.679821	1.100000	-100.00
1073	416.715101	637.460430	1.100000	-100.00
1074	349.697120	591.438700	1.100000	-100.00
1075	264.151564	733.839067	1.100000	-100.00
1076	103.043040	540.045040	1.100000	-100.00
1077	105.806754	386.982607	1.100000	-100.00
1078	313.792261	350.232519	1.100000	-100.00
1079	350.327463	204.246546	1.100000	-100.00
1080	108.334844	634.326091	1.100000	-100.00
1081	261.200685	319.518604	1.100000	-100.00
1082	311.601501	516.502437	1.100000	-100.00
1083	457.128951	535.961867	1.100000	-100.00
1084	414.305182	610.425247	1.100000	-100.00
1085	215.872156	771.100280	1.100000	-100.00
1086	21.636531	383.924876	1.100000	-100.00
1087	486.001640	304.609586	1.100000	-100.00
1088	569.312328	582.398716	1.100000	-100.00
1089	246.222180	486.766955	1.100000	-100.00
1090	256.919031	549.543145	1.100000	-100.00
1091	153.433304	297.928329	1.100000	-100.00
1092	470.993022	441.064856	1.100000	-100.00
1093	408.836461	610.181634	1.100000	-100.00
1094	226.554522	612.285352	1.100000	-100.00
1095	603.097571	693.629544	1.100000	-100.00
1096	241.777687	557.610826	1.100000	-100.00
1097	73.318386	475.380045	1.100000	-100.00
1098	105.042925	312.280759	1.100000	-100.00
1099	482.331298	560.214012	1.100000	-100.00
1100	217.876496	602.454510	1.100000	-100.00
1101	160.711467	713.767650	1.100000	-100.00
1102	408.166020	511.878295	1.100000	-100.00
1103	499.511384	601.978096	1.100000	-100.00
1104	221.300191	473.676085	1.100000	-100.00
1105	101.264060	500.321787	1.100000	-100.00
1106	262.194896	715.875397	1.100000	-100.00
1107	234.114972	365.674831	1.100000	-100.00
1108	585.353716	475.422240	1.100000	-100.00
1109	156.169646	676.672206	1.100000	-100.00
1110	56.771176	641.249246	1.100000	-100.00
1111	406.369964	546.525717	1.100000	-100.00
1112	215.066720	369.972606	1.100000	-100.00
1113	214.000741	764.410811	1.100000	-100.00
1114	523.579889	384.673964	1.100000	-100.00
1115	300.493959	630.881960	1.100000	-100.00
1116	163.400515	492.548578	1.100000	-100.00
1117	361.491612	461.284596	1.100000	-100.00
1118	400.684958	677.550929	1.100000	-100.00
1119	262.883563	256.416133	1.100000	-100.00
1120	182.868477	783.334101	1.100000	-100.00
1121	492.406081	479.628663	1.100000	-100.00
1122	317.308948	723.777118	1.100000	-100.00
1123	285.880978	271.103850	1.100000	-100.00
1124	227.468579	667.821619	1.100000	-100.00
1125	465.185411	780.338097	1.100000	-100.00
1126	13.456746	535.209177	1.100000	-100.00
1127	286.418640	602.947638	1.100000	-100.00
1128	132.225484	555.846730	1.100000	-100.00
1129	474.624973	382.773801	1.100000	-100.00
1130	268.127316	682.614289	1.100000	-100.00
1131	555.328727	635.367998	1.100000	-100.00
1132	543.177256	631.139679	1.100000	-100.00
1133	408.514234	436.299678	1.100000	-100.00
1134	534.817157	350.699201	1.100000	-100.00
