TAG,SINR,DISTANCE,RXNODE,TXNODE
2,12.39,138.07,8917,36
2,13.05,270.44,8957,17
1,3.21,306.82,288,19
2,20.03,183.89,819,20
2,15.61,184.78,6396,31
2,7.89,250.02,857,1
1,5.50,349.88,1757,19
2,11.40,187.97,4872,28
0,0.37,391.26,3447,5
0,-0.06,347.73,5403,11
1,6.01,219.35,2557,4
1,5.12,383.75,5246,11
2,25.17,170.93,6335,31
2,26.55,122.88,8998,55
2,8.28,340.27,9485,18
2,18.28,205.06,4895,28
2,11.34,277.29,4941,47
2,25.95,167.13,6900,51
1,3.19,300.33,6071,31
2,7.84,272.53,6830,51
2,9.77,288.33,7004,32
2,20.57,188.31,8548,16
2,21.58,72.95,3157,6
2,9.62,88.89,4851,47
1,2.10,364.28,4923,27
2,10.31,85.08,2682,5
2,14.64,299.55,4278,8
1,2.20,72.51,4874,9
2,8.25,278.13,8551,16
1,2.52,373.24,1702,12
0,-0.89,341.56,1940,12
0,0.80,343.75,2289,13
2,18.72,302.13,5888,30
2,12.49,258.37,9167,56
2,9.24,168.68,9284,18
2,10.82,185.57,3609,7
0,-0.65,301.41,3853,7
0,-0.71,339.38,4348,46
2,9.42,265.82,4164,46
0,-1.98,352.77,4732,10
1,3.31,298.99,6312,12
2,7.37,161.74,1040,1
2,12.33,245.91,1580,41
2,23.58,153.94,2843,5
1,5.42,342.68,4618,10
0,-2.04,595.11,5507,11
1,5.79,298.79,6354,12
2,8.54,63.08,1638,41
2,7.20,219.25,2498,42
2,18.06,162.78,3819,7
2,21.47,151.55,8360,54
2,9.71,244.94,1099,21
2,21.45,116.37,2528,42
2,18.25,72.15,3002,5
2,6.77,197.76,623,1
2,10.47,288.55,5740,11
2,17.73,211.87,8106,16
1,4.18,256.91,6429,50
2,19.41,112.80,8455,35
2,18.71,205.28,4955,47
2,21.14,163.70,5262,48
2,16.03,285.13,5374,29
2,8.45,167.35,3638,7
2,16.80,278.14,6724,32
2,10.37,279.49,1579,41
2,12.13,296.68,2729,43
1,4.38,160.73,3343,6
2,27.53,95.66,2811,43
2,6.83,253.32,4469,27
2,22.21,162.13,1216,21
1,4.14,116.22,5234,29
2,15.28,237.56,8732,17
2,8.48,194.11,1532,40
2,8.55,297.37,1856,22
2,26.95,130.26,2721,5
2,10.95,117.23,2885,5
1,5.58,58.98,4627,9
0,-0.99,583.00,8381,44
0,0.13,218.32,8486,16
2,10.05,149.67,8790,17
2,22.34,191.34,9090,18
2,16.64,229.38,1512,21
2,16.84,225.62,2186,42
2,31.50,123.97,5897,30
2,11.06,169.39,4581,28
2,15.21,262.73,7480,33
1,3.37,376.98,9276,6
2,25.60,136.80,9409,56
1,5.30,342.88,314,4
2,8.37,324.47,4282,2
2,26.49,80.44,4528,46
0,-2.54,280.03,4015,26
2,8.20,289.64,4249,8
0,-0.94,323.41,6486,50
0,-1.34,591.89,7525,34
2,23.13,164.40,1351,2
2,19.16,169.61,2350,23
2,22.90,123.41,3574,26
1,3.33,294.92,6589,13
2,16.79,153.24,7450,52
2,17.70,222.81,2028,22
2,13.63,170.98,3011,24
2,9.41,290.05,6559,12
2,15.60,216.93,770,39
2,19.23,121.93,1469,21
2,8.70,288.74,4659,28
2,11.11,292.33,7639,15
2,18.37,164.23,7691,34
1,5.71,319.24,1137,20
2,29.05,124.82,4522,8
2,20.80,191.77,6697,32
2,10.49,245.32,6603,13
2,13.11,263.48,8435,16
2,15.86,240.34,9362,56
2,17.14,187.42,1518,2
2,6.95,349.14,3231,5
2,30.20,118.48,4321,27
2,13.36,304.68,7402,52
1,4.29,319.44,2879,43
0,0.94,327.73,3345,25
2,16.76,265.14,5614,11
2,8.48,335.29,6700,33
2,21.51,78.04,7467,33
2,11.89,294.06,8927,36
2,24.30,155.51,9297,18
2,7.09,224.72,713,39
1,1.63,330.79,2462,42
2,10.05,245.41,5319,10
1,4.99,201.68,4364,27
2,14.27,229.05,4529,27
2,17.33,228.54,8339,35
1,2.15,619.11,3955,1
2,13.70,294.24,5910,49
2,12.03,185.08,925,20
2,17.05,183.93,2817,43
2,23.69,180.86,3605,26
1,5.41,164.62,7132,33
2,12.11,241.33,9482,18
1,5.50,341.47,3509,5
2,7.31,355.27,3913,1
1,5.21,114.20,5574,30
2,17.46,167.32,536,19
2,20.59,183.61,1839,41
2,12.80,257.21,3104,25
2,15.70,187.08,3852,45
2,13.26,153.06,5616,30
2,7.43,278.67,6635,32
2,21.47,213.90,6807,51
2,17.70,233.86,9547,18
1,4.03,326.89,2287,13
0,0.65,295.36,2328,4
2,13.87,265.41,3826,26
2,21.00,168.89,8642,17
2,15.56,277.56,9301,18
2,18.91,208.37,1382,21
2,18.32,137.36,2794,43
0,-3.76,285.63,3737,7
1,4.78,362.10,7857,43
2,27.83,81.45,8080,54
2,9.35,292.75,3230,25
1,1.56,605.80,5881,22
2,28.89,120.27,6708,51
2,24.77,110.72,2863,43
2,18.22,255.52,9470,18
2,9.85,326.41,6849,33
2,20.54,113.14,9381,37
2,11.96,178.24,1929,3
1,5.80,357.44,2753,38
0,0.82,268.80,2935,43
1,5.10,338.04,6360,49
2,15.70,245.18,7112,14
1,2.12,388.06,9307,45
1,2.16,585.96,7955,43
1,4.99,210.33,3290,44
2,12.02,167.14,4946,47
2,7.43,281.95,7136,52
1,2.63,229.97,5317,48
2,16.74,85.59,8337,35
1,4.88,261.84,4454,27
2,9.52,309.07,5735,30
2,18.66,160.21,8177,54
1,3.08,304.37,5204,10
2,10.16,103.60,1504,40
1,2.68,342.96,2920,38
1,5.34,334.12,4823,10
0,-0.41,247.08,9403,56
2,18.08,192.82,947,1
1,5.51,254.98,1813,22
1,1.41,342.50,8619,56
2,10.70,291.09,237,0
2,10.24,146.68,8799,55
2,12.17,236.91,7999,15
2,27.00,145.66,9529,18
1,4.31,334.91,2400,13
1,4.98,228.76,4383,8
2,12.35,209.79,7461,52
2,23.84,182.66,3753,45
2,13.76,209.71,8458,35
2,10.30,327.66,4769,10
2,12.58,278.83,6746,13
0,0.50,294.66,7372,33
2,18.91,136.22,7923,53
1,5.41,265.17,8895,55
2,11.67,295.98,2117,23
2,10.40,68.04,3022,43
2,17.98,258.64,3964,7
2,9.54,122.97,4150,27
2,22.17,179.60,5145,48
2,21.70,125.45,6875,13
0,-0.12,355.52,7715,43
2,30.89,97.38,8483,16
2,7.39,297.94,1445,2
1,2.09,382.23,1461,47
2,6.32,259.19,3186,44
2,10.69,326.93,8801,17
2,8.18,250.07,9468,56
1,2.89,581.82,7709,43
1,1.79,353.00,126,40
0,-2.56,591.88,4620,27
2,16.93,270.36,4873,28
1,1.43,379.06,2901,14
2,18.91,222.18,9051,55
1,4.54,116.77,4491,8
2,9.43,322.73,4687,28
0,-2.52,285.84,4793,9
2,7.70,293.14,6799,13
2,18.69,225.58,8412,54
0,-1.54,347.74,1692,48
0,-2.79,351.17,2238,41
0,-1.74,55.19,2377,23
2,12.14,309.04,8837,56
2,10.21,197.25,6346,12
0,-2.28,177.05,6628,51
2,21.13,185.78,9225,37
0,-0.40,325.78,9405,37
2,23.84,156.05,1823,22
1,1.78,346.84,2445,13
2,16.04,200.47,3643,26
2,15.70,271.03,3596,26
2,18.13,231.55,9083,56
2,12.78,273.14,1874,22
2,21.11,212.06,4922,28
2,21.58,167.46,6245,31
2,12.53,205.57,1142,2
2,27.47,123.60,1476,2
2,24.89,92.92,4480,27
2,20.88,166.04,4334,8
2,9.53,268.52,4636,28
2,12.54,192.45,4666,9
0,0.52,560.80,5101,21
2,15.76,106.50,5267,48
2,25.62,135.21,214,38
2,9.71,309.65,774,46
1,5.98,350.53,2787,35
2,16.89,223.99,5603,30
2,20.77,110.37,8592,55
2,25.70,107.57,6129,12
2,20.45,170.37,7578,15
2,15.03,182.80,7685,34
2,14.01,207.79,7840,53
1,2.46,327.64,8027,34
2,16.21,228.96,1927,41
0,-2.71,345.29,3198,25
2,22.76,162.34,4238,46
0,0.07,568.01,4903,27
2,14.39,188.36,7324,14
2,9.19,320.60,3669,7
2,9.97,215.38,4409,46
2,8.34,317.58,4416,2
2,12.85,262.53,6701,13
1,3.24,576.27,3594,1
2,11.30,261.21,4130,8
2,9.38,235.38,5216,29
1,5.87,209.37,5779,49
2,23.48,137.44,7667,15
2,8.04,150.76,2967,5
2,31.45,94.44,3703,26
1,3.73,185.07,4983,28
2,23.45,124.14,4952,28
1,3.12,383.92,1180,47
2,13.79,93.51,2266,23
1,1.71,250.38,4041,7
2,22.29,204.14,6866,32
2,8.49,177.98,199,38
2,9.18,223.92,1599,22
2,7.83,195.17,3504,25
2,20.69,175.87,7147,14
2,24.82,162.62,7707,34
1,4.17,194.00,7746,15
1,1.93,57.66,3192,6
2,9.07,292.78,3305,25
2,12.58,264.22,5243,10
2,11.48,279.28,7618,53
2,15.12,254.27,8438,35
2,13.67,245.65,3472,6
2,18.60,156.20,6473,50
0,0.92,322.71,8239,16
2,6.16,356.62,3557,36
2,15.58,296.63,4584,9
2,35.17,111.46,5804,30
2,10.50,302.15,5938,11
2,10.86,308.63,6460,31
2,6.94,322.17,1586,12
2,17.02,211.17,1795,22
1,2.08,342.74,2132,24
2,17.55,252.18,6598,32
0,-2.53,628.29,6763,50
2,23.46,159.39,8341,35
2,6.51,343.18,8563,16
0,0.65,357.64,653,0
2,10.29,308.06,1237,47
1,2.31,313.74,5427,48
2,21.89,151.42,2214,4
2,23.27,223.76,3686,7
2,8.35,246.10,4376,27
2,6.25,361.73,5821,22
2,11.07,310.29,7310,34
2,14.45,246.58,201,38
0,-0.66,68.37,2032,22
1,4.18,262.50,2170,23
2,27.82,113.92,5173,10
2,25.74,211.47,5601,30
2,8.83,312.00,5935,22
2,24.49,145.25,9010,55
2,18.50,198.63,473,19
2,13.57,237.93,563,20
2,29.46,86.24,4449,27
2,19.32,218.27,3674,45
0,-3.85,55.91,2009,3
1,3.50,296.75,2654,24
2,17.05,228.19,3476,6
2,15.84,230.53,3781,45
2,24.50,167.83,7364,33
0,-0.59,589.62,4213,2
2,9.56,289.70,6469,12
2,13.76,132.10,8735,55
2,24.07,161.50,6037,49
2,23.66,178.58,8666,17
2,11.16,109.52,8866,36
2,15.45,297.72,9056,55
0,0.97,208.88,1826,41
2,20.08,175.62,6306,50
2,18.50,243.20,7403,52
2,25.61,100.55,5236,10
2,31.56,95.45,5812,30
2,16.03,282.99,8636,55
2,18.94,175.40,2971,43
2,14.22,137.88,3354,25
2,18.20,177.21,3806,26
0,0.89,368.04,5232,21
1,1.43,328.43,6099,12
1,2.03,226.21,1841,3
2,6.65,276.80,2153,42
2,8.07,269.39,2773,24
2,8.23,234.13,9011,36
2,19.32,167.22,9013,36
2,11.12,172.47,2946,5
2,25.04,157.95,4585,9
2,14.50,271.54,7069,52
2,14.62,258.98,7538,33
1,5.49,311.11,7774,34
2,11.52,193.37,1278,40
2,12.29,207.28,1513,2
2,13.97,222.33,3965,45
2,15.93,257.34,3967,45
2,19.26,235.81,3987,45
2,13.56,269.16,4842,47
1,2.45,329.08,262,40
2,21.16,174.36,1648,41
2,8.46,203.26,2477,42
2,18.17,184.73,3101,6
2,14.55,299.61,6637,51
0,0.62,294.87,5780,11
2,24.42,148.26,3571,45
2,27.32,81.83,5406,29
1,1.61,313.79,751,1
2,9.63,263.57,4947,9
2,18.99,137.67,8987,36
2,17.16,287.13,7634,53
2,22.49,75.66,9330,18
1,4.53,199.52,676,39
2,22.10,168.61,1911,41
1,4.85,311.67,2872,43
2,9.01,183.50,4368,46
2,9.28,328.00,6174,23
2,21.77,192.44,8564,55
0,-0.17,301.60,9155,56
2,13.56,267.82,3545,25
2,24.03,179.78,4143,8
1,1.24,226.10,4307,8
1,5.76,180.34,1044,20
2,7.56,211.61,2857,5
2,23.77,177.41,8180,16
2,16.46,266.55,5829,30
2,26.79,132.60,8273,54
1,1.69,369.76,889,0
2,8.64,238.47,4691,47
2,16.00,174.18,4840,47
2,6.45,329.23,8652,56
2,12.73,61.36,8697,17
2,8.52,234.81,2683,24
2,9.86,311.55,5450,21
2,11.89,63.03,8322,16
2,27.71,90.02,1477,2
2,13.99,146.63,7961,53
2,11.11,219.96,8102,16
1,2.80,172.33,2942,5
0,0.04,238.57,7006,13
1,4.40,363.64,7528,34
2,15.71,208.03,8507,35
2,9.61,292.86,1627,41
0,0.28,371.24,1653,12
2,9.52,198.99,1792,3
2,11.04,306.14,5329,21
1,2.13,299.57,9118,56
2,6.47,229.72,3073,6
2,9.54,314.23,5631,30
2,16.80,277.49,9304,18
1,5.58,311.46,1312,40
2,23.37,164.03,1454,2
2,6.74,314.26,2353,23
2,6.20,334.89,5885,22
1,2.58,306.17,9538,37
1,5.44,176.79,4886,47
2,25.82,81.34,6398,50
2,12.60,227.02,9437,56
0,-2.32,67.83,110,0
1,3.59,393.24,1019,0
2,13.25,287.94,3931,45
2,20.68,271.81,7971,53
2,9.32,243.68,8463,54
2,17.97,185.29,9189,56
2,17.38,80.96,1236,2
2,14.59,67.79,4928,9
1,2.90,218.90,6118,12
2,6.74,65.53,6311,12
1,5.15,182.09,906,20
2,18.73,197.08,2501,42
2,14.49,210.38,4624,28
2,26.89,121.11,3497,25
2,8.93,246.50,5436,29
0,-0.62,302.95,6541,50
2,11.88,285.85,6834,13
2,9.78,320.26,6949,50
2,15.88,188.56,372,38
1,1.93,212.07,790,1
2,13.85,223.64,1947,41
0,0.23,410.27,8789,56
2,22.89,180.55,9469,56
2,6.33,103.17,5653,11
0,0.39,390.74,1104,47
2,10.43,213.11,4404,27
2,28.21,117.72,4675,9
2,6.74,309.48,2249,42
2,14.72,270.31,5227,29
2,8.03,126.07,8295,35
2,8.45,342.65,9351,6
2,9.88,317.66,1046,46
2,6.60,291.74,1058,20
1,5.34,160.45,1218,2
1,4.77,337.98,3044,35
2,14.12,221.61,116,0
2,16.53,215.46,2082,4
2,12.95,251.09,2484,4
2,16.93,238.68,7722,53
2,18.81,191.94,8307,35
2,21.90,131.41,3864,45
2,14.19,207.25,5469,10
0,0.57,299.84,6146,12
2,18.37,203.52,1776,22
2,22.15,97.25,2799,43
2,20.70,81.83,8400,35
2,26.42,79.97,6986,13
1,2.12,386.68,7194,34
1,1.90,350.24,8299,44
1,4.36,339.36,632,37
2,24.68,94.70,1541,21
1,2.64,258.98,2396,42
2,8.07,193.20,7304,14
2,26.86,112.00,2014,3
2,19.03,171.49,2422,23
2,14.39,209.33,5256,10
1,4.23,341.41,2096,13
2,26.77,136.34,8193,35
2,19.63,185.87,9175,37
2,26.45,147.04,8869,17
1,4.52,273.36,3014,24
2,18.73,130.86,4501,27
0,-0.73,185.65,5095,10
2,10.29,277.34,9108,37
2,9.67,107.59,9448,37
2,13.35,216.11,640,1
1,4.82,247.13,2728,5
2,11.68,324.07,8156,54
2,28.87,117.93,8456,16
2,11.74,242.96,3080,44
2,24.58,140.73,3099,44
0,-0.83,308.68,3632,26
1,4.75,359.17,8937,56
2,13.48,181.85,9325,56
0,-1.38,327.01,366,38
2,7.66,266.07,1012,1
1,1.74,220.66,5576,11
2,12.56,232.40,1200,2
2,11.80,250.58,3061,5
2,15.27,250.38,9556,37
0,-0.50,572.07,5192,21
2,19.58,230.84,5717,49
2,21.95,200.59,5763,49
2,12.22,240.47,7920,34
0,-1.28,260.59,8881,55
2,27.59,127.38,633,1
2,13.57,252.86,2750,24
2,13.26,279.43,3389,6
2,22.16,160.25,2137,4
2,9.39,330.32,7268,52
2,8.25,338.62,9326,45
2,13.38,199.80,3911,7
2,9.54,240.27,5067,48
2,18.48,173.29,5487,29
2,22.66,201.97,5990,49
0,-2.60,427.30,158,25
2,10.29,210.16,2778,5
2,18.54,193.49,3217,44
2,19.67,258.32,7684,53
2,25.54,159.67,8112,16
1,4.36,364.36,5769,22
2,25.78,162.40,7159,52
1,1.44,121.79,7453,52
1,5.45,231.27,5137,10
1,3.04,316.16,522,0
0,-0.21,250.94,4567,47
2,19.66,224.59,5116,29
1,4.24,366.88,1629,19
2,18.20,224.18,3791,7
1,5.83,339.40,8741,16
2,14.51,83.15,9105,37
2,22.03,152.51,467,19
2,8.23,190.12,504,38
0,-1.37,327.71,1132,21
1,3.80,280.03,4303,8
2,19.07,224.16,6664,32
1,2.16,187.29,574,1
1,2.66,310.68,1390,40
2,6.99,219.41,1938,3
0,-0.89,428.58,2434,13
2,11.83,236.68,3254,6
0,-1.20,323.63,6145,12
2,13.43,239.04,5641,49
1,1.78,305.26,6340,50
0,0.28,327.89,8147,35
0,-1.73,585.30,8821,16
1,3.51,336.41,4202,2
2,24.05,173.15,5617,11
2,17.26,231.37,7359,52
2,6.41,171.25,566,20
2,8.40,252.68,1523,40
1,5.18,129.48,4438,8
2,7.47,300.28,5994,49
2,23.86,187.56,8825,55
2,14.17,302.43,8958,17
1,1.61,360.82,9364,45
2,28.52,108.40,518,19
0,0.33,291.22,3378,44
2,35.14,112.87,3945,7
2,25.36,215.49,7586,53
2,14.07,258.09,3383,25
1,3.12,294.34,3875,45
2,27.02,133.74,6670,13
1,5.24,343.80,7315,34
2,11.87,179.13,9057,55
2,19.15,93.80,9523,56
2,9.46,308.89,620,37
0,0.40,56.25,2329,23
1,4.23,340.74,3314,36
0,0.80,350.99,2306,24
0,-0.62,366.08,3948,1
2,26.46,86.05,5141,10
1,5.75,126.08,5760,49
2,30.96,104.35,6265,50
0,-3.11,578.15,335,40
2,9.79,234.83,477,19
2,12.89,198.41,989,1
2,11.38,301.39,9080,56
2,21.05,182.55,9195,56
0,0.44,327.39,298,38
0,-1.28,268.09,3577,7
2,6.37,100.68,9378,37
1,3.46,267.67,6491,12
2,7.09,256.87,7007,51
2,18.42,214.74,3527,6
2,16.28,142.43,4417,46
2,15.05,247.96,5846,49
2,7.59,209.13,5431,48
2,16.58,202.67,389,38
2,15.32,114.96,1508,40
1,5.21,367.18,3537,39
2,27.54,121.39,4557,46
2,20.99,110.95,933,20
1,4.92,218.72,2572,43
2,13.12,159.05,4103,46
2,10.83,325.12,5404,29
2,7.60,115.18,3535,6
1,4.38,209.24,4708,9
1,5.44,240.54,6093,50
2,21.97,165.47,6948,51
2,30.41,132.01,7767,15
2,26.33,157.32,8553,16
0,-2.86,176.50,2411,4
2,10.39,279.54,3300,6
2,30.94,113.22,4945,9
1,1.85,363.69,1827,48
2,28.35,93.95,2381,42
1,5.51,191.56,2689,24
2,7.43,325.72,3448,39
2,24.28,145.80,4186,46
2,10.53,223.42,331,19
2,20.17,147.97,431,19
2,8.39,172.32,1562,40
2,11.76,201.36,6192,31
2,17.21,231.14,6813,32
2,16.51,103.63,8420,54
1,3.00,295.85,8607,17
1,2.46,278.76,1744,22
2,19.99,205.28,4477,8
2,7.59,276.68,5387,48
1,4.17,281.88,4044,7
2,7.81,280.33,4280,46
1,2.32,350.81,4375,2
2,8.44,168.70,5499,10
2,12.37,182.07,9217,18
1,1.88,191.98,177,0
0,-1.01,301.51,2362,42
0,-3.65,290.69,3799,7
2,28.51,149.02,3613,45
2,14.28,223.32,5182,48
1,2.71,270.53,5323,29
1,1.18,350.69,182,4
1,4.28,354.90,490,25
2,11.55,300.11,2361,4
2,25.34,116.83,7815,15
2,9.85,317.62,1224,3
0,-3.65,590.79,2071,24
2,18.06,184.76,5181,48
2,12.13,289.99,5446,48
2,17.33,265.41,5725,30
2,29.58,136.99,5822,49
1,1.80,151.17,7563,34
2,15.12,171.18,7850,53
2,7.62,342.89,241,25
0,-3.64,584.44,281,4
2,15.24,247.97,1434,21
0,0.14,382.33,9152,45
1,2.32,342.63,4685,27
2,14.06,255.60,6462,12
2,13.70,250.25,7378,14
2,6.22,272.86,318,19
1,1.78,408.40,1830,12
2,8.00,339.76,3137,36
0,-0.02,379.83,3108,36
2,22.06,160.91,5369,10
2,21.34,210.64,5963,11
0,0.19,356.31,6532,23
2,7.09,213.49,6796,51
2,21.23,183.71,359,38
2,7.29,201.74,1391,40
2,9.23,208.23,3069,6
0,-0.25,606.05,3926,1
2,18.46,173.16,4125,46
2,23.24,150.28,6300,12
2,23.91,154.86,9068,56
2,6.88,186.49,2220,42
2,9.58,136.08,2614,24
2,15.45,237.16,2894,43
2,6.11,154.29,5312,10
2,14.64,285.66,5577,49
1,1.31,262.84,7608,15
2,22.47,168.99,873,1
2,19.19,204.73,1699,3
1,4.61,370.22,4889,27
1,3.45,282.00,1056,20
2,8.49,227.95,6131,12
2,7.95,293.63,7521,33
2,6.68,215.67,9272,37
0,-0.64,270.76,2955,24
0,-3.06,579.96,3158,39
2,18.91,197.41,5675,11
0,-3.14,580.94,791,46
1,5.57,261.64,6752,13
2,9.10,312.89,3840,1
2,15.84,245.75,4087,46
2,18.13,171.13,6458,12
1,2.65,361.85,677,37
2,22.64,85.19,1126,40
1,1.72,370.72,2059,12
2,20.02,90.93,9396,18
2,10.49,325.92,9517,45
2,17.59,236.59,3883,26
2,25.19,72.03,5842,11
1,3.82,163.51,9027,17
2,12.13,217.44,6456,31
2,14.59,270.91,7442,52
2,6.87,350.17,7501,42
2,10.53,200.95,9246,37
2,11.92,158.26,1589,22
2,17.39,209.90,2223,4
0,-1.54,599.08,8329,15
2,29.50,94.27,6534,50
2,15.30,166.48,7417,14
1,3.51,306.37,8312,16
2,27.61,84.97,8747,36
2,9.33,88.34,1625,22
2,12.04,268.07,1858,41
0,-1.45,603.88,3621,1
2,13.64,238.98,2469,4
2,23.95,160.91,7124,14
2,22.48,149.77,8266,16
2,12.33,282.76,2805,43
2,9.90,314.59,4471,26
2,7.00,271.09,6716,51
2,7.62,337.06,301,25
2,19.35,201.92,2428,4
1,5.41,273.47,2433,42
2,9.68,248.03,6783,32
1,2.12,199.21,470,38
2,15.43,229.06,3591,45
2,13.22,206.73,5495,10
2,13.34,276.56,4987,47
1,1.91,338.00,7055,50
1,1.21,265.17,1124,2
2,7.36,258.54,2053,3
2,18.05,181.13,3120,25
2,25.18,136.31,5352,48
0,-1.91,172.34,6248,12
2,28.31,124.09,8945,17
2,16.12,159.10,9197,37
2,16.89,194.41,1680,3
0,0.82,376.08,3335,5
2,18.65,209.59,3482,44
2,11.15,292.89,2890,43
2,7.15,151.34,4489,8
2,21.31,159.27,7076,14
2,24.45,161.18,4805,28
1,2.56,282.48,5153,10
2,19.46,183.35,5334,48
1,5.29,290.75,5765,11
2,18.02,122.98,8047,15
2,14.81,246.77,257,38
2,26.28,102.25,3409,25
0,0.92,201.49,4800,47
2,18.50,250.16,8111,54
1,1.95,213.20,9534,18
2,27.81,123.20,3082,6
0,-0.67,185.85,3785,26
2,8.66,342.71,4104,2
1,1.96,217.27,591,20
2,9.68,178.19,841,1
2,10.82,211.92,1865,3
2,7.16,304.39,5919,30
1,3.12,341.52,6969,50
2,12.10,113.87,8306,16
2,7.14,342.78,136,25
1,4.64,167.73,238,38
2,25.91,135.21,2616,5
2,20.91,195.03,7067,52
2,17.74,198.23,8641,17
2,6.55,310.22,683,39
1,3.20,131.23,1709,3
2,13.59,305.37,5295,11
1,1.58,243.76,6878,32
2,11.27,242.98,9466,18
1,4.73,317.66,533,19
2,15.34,251.79,5448,48
0,-0.20,579.22,5463,21
0,-3.23,351.92,2360,41
2,9.83,332.19,4614,10
2,9.51,123.58,5899,30
2,13.13,127.39,5414,10
2,24.79,171.71,5681,30
2,28.64,120.02,6055,11
0,-0.30,263.13,7234,52
2,10.92,309.64,8596,16
2,14.11,251.87,849,39
2,21.61,87.61,4916,28
2,9.62,331.93,5233,11
2,15.72,227.95,9543,18
2,9.97,186.05,5620,49
2,13.88,294.12,7998,34
1,4.54,344.67,2378,24
1,3.91,378.05,3270,5
2,29.22,115.22,4572,9
0,-0.31,399.79,7447,42
2,9.14,330.06,8678,55
2,18.96,129.68,134,38
1,3.76,224.75,594,1
2,11.66,244.12,3764,45
1,1.79,191.47,6481,12
1,5.96,269.42,7900,15
2,9.77,304.76,3331,25
2,18.06,256.60,4838,28
2,8.56,325.57,6101,23
2,20.61,204.04,7769,53
2,10.63,326.60,9128,18
2,23.49,212.20,7682,53
2,24.72,86.35,3453,44
2,11.22,270.61,4350,46
2,23.91,224.34,5742,30
2,11.12,129.71,3510,44
0,-0.62,593.79,6183,49
2,21.23,191.68,6970,32
0,0.20,295.12,8878,17
2,6.24,326.08,2098,41
2,14.10,77.27,2242,42
2,22.61,161.25,2719,5
2,15.60,261.60,5411,10
2,30.76,108.26,6780,51
2,15.74,200.31,7879,34
2,15.17,275.85,8313,16
2,8.35,240.66,811,39
0,0.40,561.28,5174,21
2,6.04,385.32,5276,11
1,4.37,338.13,9525,45
1,1.95,411.61,1214,3
2,31.25,99.30,3725,45
2,6.73,272.29,5689,49
2,17.77,295.03,3827,7
2,9.64,136.93,4663,47
2,24.96,171.68,5269,10
2,22.56,160.97,6577,13
1,2.04,58.68,8713,55
1,5.76,289.27,2497,42
1,3.73,185.82,2735,24
1,4.23,185.92,2830,24
0,0.15,343.80,8943,55
2,10.33,177.75,9247,37
0,-1.87,64.99,538,19
1,2.42,347.14,8926,16
0,0.80,296.08,1914,3
2,11.15,308.30,5637,22
2,24.57,139.47,7669,34
1,1.32,342.68,1908,12
2,23.35,175.71,5076,29
2,22.65,172.81,7357,14
0,0.27,285.54,661,39
2,10.55,257.42,3216,6
2,9.45,294.67,6806,13
0,-1.64,557.36,909,46
2,13.57,223.81,3132,6
1,1.71,308.38,6053,11
2,7.66,299.81,7665,15
2,17.22,112.96,7107,14
0,0.19,403.77,7271,34
2,22.65,199.58,7296,52
1,3.14,318.54,2999,43
2,10.57,245.32,333,19
2,19.48,153.03,399,0
2,8.87,286.31,971,39
2,12.46,228.45,4171,27
2,23.98,82.48,328,19
1,3.67,223.11,1321,2
2,26.51,98.39,4146,8
2,17.68,204.63,2970,5
2,21.94,208.72,3629,45
2,14.00,244.04,6938,51
2,15.93,240.94,7917,15
2,6.50,317.51,8728,56
2,14.86,245.13,1380,40
1,5.97,277.01,2407,4
2,14.42,126.37,2855,43
2,6.08,216.99,9055,36
1,4.87,152.98,8535,54
2,16.41,233.46,1310,40
0,0.62,302.48,4012,26
0,-0.00,352.87,4725,27
2,19.01,135.15,973,20
1,4.71,340.09,5050,10
2,9.63,313.58,3076,39
2,11.44,209.45,3697,45
2,18.36,84.20,6476,31
2,15.22,271.14,6199,31
1,4.84,328.43,7123,34
2,9.70,296.79,7648,34
2,10.70,282.51,1247,40
1,1.54,394.62,1770,19
2,11.35,297.64,2050,41
2,17.28,223.03,8740,36
1,1.69,354.77,1500,20
2,15.92,279.68,5716,30
2,8.22,277.03,7751,15
2,16.49,266.03,3717,45
2,17.91,151.64,6487,31
2,26.92,100.62,7342,33
2,18.68,202.48,1272,21
2,20.31,189.50,3066,44
0,0.26,397.76,3433,39
2,7.88,332.82,6221,31
2,11.43,300.69,8231,35
0,-2.32,347.05,8726,56
2,16.87,202.33,8860,55
2,15.96,238.15,1199,40
0,-3.22,614.48,5482,11
2,14.61,98.61,5815,49
1,2.51,394.87,4844,27
2,6.17,365.43,6696,33
2,15.42,205.52,3017,43
1,3.33,359.43,3143,39
2,11.31,286.06,4299,46
2,25.90,127.63,4241,46
1,1.48,234.53,6412,31
2,28.06,81.20,7780,15
2,23.77,125.10,2056,41
1,1.56,282.03,3183,6
2,24.85,115.95,4173,46
2,21.02,155.81,4785,28
2,9.66,313.80,5903,22
1,5.71,293.60,404,19
2,6.04,279.03,2330,42
2,16.03,185.90,2531,23
2,9.13,323.87,8233,15
2,13.25,164.79,9062,17
2,8.96,307.19,716,20
2,9.40,191.91,1187,2
2,6.35,293.07,7035,32
2,13.90,302.97,6955,51
2,19.27,94.43,7474,14
1,2.46,318.70,1429,40
2,23.64,171.61,5623,49
0,-0.29,405.52,6721,50
2,10.46,295.76,7570,15
2,12.97,279.30,8259,35
2,28.48,111.91,2691,43
1,3.17,291.36,2882,24
